id;title;product_url;gender;price_retail;sub_categorie;categorie;age;shape;color;occasion;season
50073;Blend Wool Boys Sweater;https://acoolakids.ru/svitera-dlya-malchikov/sviter-dlya-malchikov-iz-smesovoj-shersti-temno-goluboj-20110320032;male;0;turtleneck_roll_neck;sweaters_jumpers;14_24;column;blue;casual;autumn
50074;Twill boys trousers;https://acoolakids.ru/bryuki-dlya-malchikov/bryuki-dlya-malchikov-iz-tvila-chernyj-20110160180;male;0;straight_leg;trousers;14_24;column;grey;casual;autumn
50075;Boys' Jumper with T-Shirt Imitation;https://acoolakids.ru/dzhempery-dlya-malchikov/dzhemper-dlya-malchikov-s-imitaciej-futbolki-temno-goluboj-20110310057;male;0;turtleneck_roll_neck;sweaters_jumpers;14_24;column;grey;casual;autumn
50076;Twill boys trousers;https://acoolakids.ru/bryuki-dlya-malchikov/bryuki-dlya-malchikov-iz-tvila-temno-goluboj-20110160180;male;0;straight_leg;trousers;14_24;column;blue;casual;autumn
50077;Slim fit jeans trousers for boys;https://acoolakids.ru/dzhinsy-dlya-malchikov/dzhinsovye-bryuki-dlya-malchikov-slim-fit-temno-goluboj-20110160179;male;0;skinny_leg;jeans;14_24;column;blue;casual;autumn
50078;Denim pants for boys straight cut;https://acoolakids.ru/dzhinsy-dlya-malchikov/dzhinsovye-bryuki-dlya-malchikov-pryamogo-kroya-sinij-20110160178;male;0;bootcut_straight_leg;jeans;14_24;column;blue;casual;autumn
50079;Trousers for boys knitted;https://acoolakids.ru/bryuki-dlya-malchikov/bryuki-dlya-malchikov-trikotazhnye-seryj-print-20110160166;male;0;straight_leg;trousers;14_24;column;blue;casual;autumn
50081;Boys' Camouflage Jumper;https://acoolakids.ru/dzhempery-dlya-malchikov/dzhemper-dlya-malchikov-s-kamuflyazhnym-printom-seryj-print-20110100132;male;0;turtleneck_roll_neck;sweaters_jumpers;14_24;column;grey;casual;autumn
50082;Socks 3 pairs;https://acoolakids.ru/bele-dlya-devochek/noski-3-pary-belyj-32324420004;male;0;anklets;accessories;14_24;column;white;casual;autumn
50083;Children's socks;https://acoolakids.ru/bele-dlya-devochek/noski-detskie-seryj-32324420003;male;0;anklets;accessories;14_24;column;brown;casual;autumn
50084;Children's socks;https://acoolakids.ru/bele-dlya-devochek/noski-detskie-chernyj-32324420002;male;0;anklets;accessories;14_24;column;grey;casual;autumn
50085;Children's socks;https://acoolakids.ru/bele-dlya-devochek/noski-detskie-belyj-32324420001;male;0;anklets;accessories;14_24;column;white;casual;autumn
50086;Children tights;https://acoolakids.ru/bele-dlya-devochek/kolgotki-detskie-svetlo-rozovyj-32224460119;female;0;anklets;accessories;14_24;column;orange;casual;autumn
50087;Children tights;https://acoolakids.ru/bele-dlya-devochek/kolgotki-detskie-cvetnoj-32224460125;female;0;anklets;accessories;14_24;column;brown;casual;autumn
50088;Socks 3 pairs;https://acoolakids.ru/bele-dlya-devochek/noski-3-pary-assorti-32224420051;female;0;anklets;accessories;14_24;column;grey;casual;autumn
50089;Socks in a set of 2 pairs;https://acoolakids.ru/bele-dlya-devochek/noski-v-nabore-iz-2-par-assorti-32224420050;female;0;anklets;accessories;14_24;column;yellow;casual;autumn
50090;Socks 3 pairs;https://acoolakids.ru/bele-dlya-devochek/noski-3-pary-assorti-32224420046;female;0;anklets;accessories;14_24;column;yellow;casual;autumn
50091;Socks 3 pairs;https://acoolakids.ru/bele-dlya-devochek/noski-3-pary-assorti-32224420049;female;0;anklets;accessories;14_24;column;grey;casual;autumn
50092;Tights in a set of 2 pieces;https://acoolakids.ru/bele-dlya-devochek/kolgotki-v-nabore-iz-2-shtuk-assorti-32214460120;female;0;anklets;accessories;14_24;column;blue;casual;autumn
50093;Children tights;https://acoolakids.ru/bele-dlya-devochek/kolgotki-detskie-svetlo-rozovyj-32214460116;female;0;anklets;accessories;14_24;column;red;casual;autumn
50094;Socks 3 pairs;https://acoolakids.ru/bele-dlya-devochek/noski-3-pary-assorti-32214420043;female;0;anklets;accessories;14_24;column;blue;casual;autumn
50096;Socks 3 pairs;https://acoolakids.ru/bele-dlya-malchikov/noski-3-pary-cvetnoj-32124420048;male;0;anklets;accessories;14_24;column;yellow;casual;autumn
50097;Socks 3 pairs;https://acoolakids.ru/bele-dlya-malchikov/noski-3-pary-cvetnoj-32114420071;male;0;anklets;accessories;14_24;column;yellow;casual;autumn
50098;Socks 3 pairs;https://acoolakids.ru/bele-dlya-malchikov/noski-3-pary-cvetnoj-32114420070;male;0;anklets;accessories;14_24;column;blue;casual;autumn
50100;Children's collar;https://acoolakids.ru/aksessuary-dlya-devochek/vorotnik-manishka-detskaya-svetlo-rozovyj-20256440002;female;0;scarves;accessories;14_24;column;blue;casual;autumn
50101;Tights in a set of 2 pieces;https://acoolakids.ru/bele-dlya-devochek/kolgotki-v-nabore-iz-2-shtuk-cvetnoj-20254460004;female;0;rings;underwear;14_24;column;grey;casual;autumn
50103;Tights in a set of 2 pieces;https://acoolakids.ru/bele-dlya-devochek/kolgotki-v-nabore-iz-2-shtuk-cvetnoj-20254460002;female;0;rings;underwear;14_24;column;red;casual;autumn
50104;Socks in a set of 2 pairs;https://acoolakids.ru/bele-dlya-devochek/noski-v-nabore-iz-2-par-cvetnoj-20254420004;female;0;anklets;accessories;14_24;column;grey;casual;autumn
50105;Socks in a set of 2 pairs;https://acoolakids.ru/bele-dlya-devochek/noski-v-nabore-iz-2-par-cvetnoj-20254420003;female;0;anklets;accessories;14_24;column;red;casual;autumn
50106;Overalls in a set of 2 pieces;https://acoolakids.ru/kombinezony-dlya-devochek/kombinezon-v-nabore-iz-2-sht-cvetnoj-20254250005;female;0;jumpsuits;jumpsuits;14_24;column;grey;casual;autumn
50107;Set: overalls and trousers;https://acoolakids.ru/komplekty-dlya-devochek/komplekt:-kombinezon-i-bryuki-cvetnoj-20254250004;female;0;jumpsuits;jumpsuits;14_24;column;blue;casual;autumn
50108;Set: dress and leggings;https://acoolakids.ru/komplekty-dlya-devochek/komplekt:-plate-i-rejtuzy-cvetnoj-20254180004;female;0;knee_length;dresses;14_24;column;yellow;casual;autumn
50109;Overalls in a set of 2 pieces;https://acoolakids.ru/kombinezony-dlya-devochek/kombinezon-v-nabore-iz-2-sht-cvetnoj-20254140025;female;0;jumpsuits;jumpsuits;14_24;column;orange;casual;autumn
50110;Overalls children's in peas;https://acoolakids.ru/kombinezony-dlya-devochek/kombinezon-detskij-v-goroshek-svetlo-rozovyj-20254140024;female;0;jumpsuits;jumpsuits;14_24;column;red;casual;autumn
50111;Overalls children's with a turn-down collar;https://acoolakids.ru/kombinezony-dlya-devochek/kombinezon-detskij-s-otlozhnym-vorotnikom-cvetnoj-20254140023;female;0;jumpsuits;jumpsuits;14_24;column;grey;casual;autumn
50112;Overalls for children with a bright printed print;https://acoolakids.ru/kombinezony-dlya-devochek/kombinezon-detskij-s-yarkim-nabivnym-printom-cvetnoj-20254140019;female;0;jumpsuits;jumpsuits;14_24;column;yellow;casual;autumn
50113;Overalls for children with a bright print;https://acoolakids.ru/kombinezony-dlya-devochek/kombinezon-detskij-s-yarkim-printom-svetlo-seryj-20254140010;female;0;jumpsuits;jumpsuits;14_24;column;grey;casual;autumn
50114;Jumper for girls with a collar golf;https://acoolakids.ru/dzhempery-dlya-devochek/dzhemper-dlya-devochek-s-vorotnikom-golf-svetlo-rozovyj-20250310001;female;0;turtleneck_roll_neck;sweaters_jumpers;14_24;column;red;casual;autumn
50115;Dress for girls with tulle skirt;https://acoolakids.ru/platya-dlya-devochek/plate-dlya-devochek-s-yubkoj-iz-tyulya-krem-20250200003;female;0;knee_length;dresses;14_24;column;grey;creative;autumn
50116;Pants in a set of 2 pieces;https://acoolakids.ru/polzunki-dlya-devochek/bryuki-v-nabore-iz-2-sht-cvetnoj-20250160016;female;0;straight_leg;trousers;14_24;column;grey;casual;autumn
50117;Pants for girls knitted;https://acoolakids.ru/bryuki-dlya-devochek/bryuki-dlya-devochek-vyazanye-temno-goluboj-20250160014;female;0;straight_leg;trousers;14_24;column;black;casual;autumn
50118;Pants for girls knitted;https://acoolakids.ru/bryuki-dlya-devochek/bryuki-dlya-devochek-vyazanye-seryj-20250160014;female;0;straight_leg;trousers;14_24;column;grey;casual;autumn
50119;Pants for girls knitted;https://acoolakids.ru/bryuki-dlya-devochek/bryuki-dlya-devochek-trikotazhnye-cvetnoj-20250160013;female;0;straight_leg;trousers;14_24;column;grey;casual;autumn
50120;Jacket for girls with jacquard print;https://acoolakids.ru/zhakety-dlya-devochek/zhaket-dlya-devochek-s-zhakkardovym-printom-seryj-20250130007;female;0;t_shirt;tops;14_24;column;grey;casual;autumn
50122;Blouse for girls with a bright print and frill;https://acoolakids.ru/bluzki-dlya-devochek/bluzka-dlya-devochek-s-yarkim-printom-i-oborkoj-svetlo-rozovyj-20250100013;female;0;blouses;tops;14_24;column;red;casual;autumn
50123;Jumpers in a set of 2 A-line pieces;https://acoolakids.ru/dzhempery-dlya-devochek/dzhempery-v-nabore-iz-2-sht-a-silueta-cvetnoj-20250100012;female;0;blouses;tops;14_24;column;orange;casual;autumn
50124;Jumper for A-line girls;https://acoolakids.ru/dzhempery-dlya-devochek/dzhemper-dlya-devochek-a-silueta-svetlo-rozovyj-20250100010;female;0;t_shirt;tops;14_24;column;orange;casual;autumn
50125;Jumper for A-line girls;https://acoolakids.ru/dzhempery-dlya-devochek/dzhemper-dlya-devochek-a-silueta-krem-20250100011;female;0;t_shirt;tops;14_24;column;yellow;casual;autumn
50127;Trousers for girls in casual style;https://acoolakids.ru/bryuki-dlya-devochek/bryuki-dlya-devochek-v-stile-casual-chernyj-20240160015;female;0;straight_leg;trousers;14_24;column;grey;casual;autumn
50128;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-belyj-20236400071;female;0;hats;accessories;14_24;column;green;casual;autumn
50131;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-svetlo-fioletovyj-20226400051;female;0;hats;accessories;14_24;column;red;casual;autumn
50132;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-cvetnoj-20226400052;female;0;hats;accessories;14_24;column;yellow;casual;autumn
50133;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-svetlo-rozovyj-20226400050;female;0;hats;accessories;14_24;column;red;casual;autumn
50134;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-cvetnoj-20226400049;female;0;hats;accessories;14_24;column;blue;casual;autumn
50135;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-cvetnoj-20226400048;female;0;hats;accessories;14_24;column;grey;casual;autumn
50136;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-glubokij-rozovyj-20226400046;female;0;hats;accessories;14_24;column;red;casual;autumn
50137;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-belyj-20226400045;female;0;hats;accessories;14_24;column;white;casual;autumn
50138;Pants for girls bright colors;https://acoolakids.ru/bryuki-dlya-devochek/bryuki-dlya-devochek-yarkoj-rascvetki-bordovyj-20220160179;female;0;straight_leg;trousers;14_24;column;red;casual;autumn
50139;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-cvetnoj-20216400041;female;0;hats;accessories;14_24;column;pink;casual;autumn
50140;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-cvetnoj-20216400040;female;0;hats;accessories;14_24;column;grey;casual;autumn
50141;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-rozovyj-20216400038;female;0;hats;accessories;14_24;column;orange;casual;autumn
50142;Cap for girls;https://acoolakids.ru/aksessuary-dlya-devochek/shapka-dlya-devochek-haki-20216400038;female;0;hats;accessories;14_24;column;yellow;casual;autumn
50143;Scarf for girls;https://acoolakids.ru/aksessuary-dlya-devochek/sharf-dlya-devochek-belyj-20206440054;female;0;scarves;accessories;14_24;column;grey;casual;autumn
50144;Pants for girls bright colors;https://acoolakids.ru/bryuki-dlya-devochek/bryuki-dlya-devochek-yarkoj-rascvetki-bordovyj-20210160175;female;0;straight_leg;trousers;14_24;column;red;casual;autumn
50146;Tights in a set of 2 pieces;https://acoolakids.ru/bele-dlya-malchikov/kolgotki-v-nabore-iz-2-shtuk-cvetnoj-20154460002;male;0;rings;underwear;14_24;column;grey;casual;autumn
50147;Socks in a set of 2 pairs;https://acoolakids.ru/bele-dlya-malchikov/noski-v-nabore-iz-2-par-cvetnoj-20154420004;male;0;anklets;accessories;14_24;column;brown;casual;autumn
50148;Socks in a set of 2 pairs;https://acoolakids.ru/bele-dlya-malchikov/noski-v-nabore-iz-2-par-cvetnoj-20154420003;male;0;anklets;accessories;14_24;column;orange;casual;autumn
50149;Overalls in a set of 2 pieces;https://acoolakids.ru/kombinezony-dlya-malchikov/kombinezon-v-nabore-iz-2-sht-cvetnoj-20154250005;male;0;jumpsuits;jumpsuits;14_24;column;grey;casual;autumn
50150;Set: overalls and trousers;https://acoolakids.ru/komplekty-dlya-malchikov/komplekt:-kombinezon-i-bryuki-cvetnoj-20154250004;male;0;jumpsuits;jumpsuits;14_24;column;yellow;casual;autumn
50151;Overalls in a set of 2 pieces;https://acoolakids.ru/kombinezony-dlya-malchikov/kombinezon-v-nabore-iz-2-sht-cvetnoj-20154140022;male;0;jumpsuits;jumpsuits;14_24;column;black;casual;autumn
50152;Overalls for children in a strip;https://acoolakids.ru/kombinezony-dlya-malchikov/kombinezon-detskij-v-polosku-cvetnoj-20154140020;male;0;jumpsuits;jumpsuits;14_24;column;yellow;casual;autumn
50153;Overalls children's with a stand-up collar;https://acoolakids.ru/kombinezony-dlya-malchikov/kombinezon-detskij-s-vorotnikom-stojkoj-temno-goluboj-20154140019;male;0;jumpsuits;jumpsuits;14_24;column;blue;casual;autumn
50154;Overalls for children with a bright printed print;https://acoolakids.ru/kombinezony-dlya-malchikov/kombinezon-detskij-s-yarkim-nabivnym-printom-seryj-20154140017;male;0;jumpsuits;jumpsuits;14_24;column;grey;casual;autumn
50155;Overalls for children with a bright print;https://acoolakids.ru/kombinezony-dlya-malchikov/kombinezon-detskij-s-yarkim-printom-seryj-20154140018;male;0;jumpsuits;jumpsuits;14_24;column;grey;casual;autumn
50156;Overalls for children with a bright print;https://acoolakids.ru/kombinezony-dlya-malchikov/kombinezon-detskij-s-yarkim-printom-svetlo-seryj-20154140010;male;0;jumpsuits;jumpsuits;14_24;column;grey;casual;autumn
50157;Jumper for boys with a collar golf;https://acoolakids.ru/dzhempery-dlya-malchikov/dzhemper-dlya-malchikov-s-vorotnikom-golf-temno-goluboj-20150310001;male;0;turtleneck_roll_neck;sweaters_jumpers;14_24;column;black;casual;autumn
50158;Trousers for children with bright printed print;https://acoolakids.ru/bryuki-dlya-malchikov/bryuki-detskie-s-yarkim-nabivnym-printom-seryj-20150160013;male;0;straight_leg;trousers;14_24;column;grey;casual;autumn
50159;Pants in a set of 2 pieces;https://acoolakids.ru/polzunki-dlya-malchikov/bryuki-v-nabore-iz-2-sht-cvetnoj-20150160012;male;0;straight_leg;trousers;14_24;column;yellow;casual;autumn
50160;Jacket for boys with jacquard print;https://acoolakids.ru/zhakety-dlya-malchikov/zhaket-dlya-malchikov-s-zhakkardovym-printom-seryj-20150130008;male;0;turtleneck_roll_neck;sweaters_jumpers;14_24;column;grey;casual;autumn
50161;Corduroy pants for boys;https://acoolakids.ru/bryuki-dlya-malchikov/bryuki-dlya-malchikov-velvetovye-korichnevyj-20150160011;male;0;straight_leg;trousers;14_24;column;orange;casual;autumn
50162;Jumper for boys with a print;https://acoolakids.ru/dzhempery-dlya-malchikov/dzhemper-dlya-malchikov-s-printom-seryj-20150100017;male;0;turtleneck_roll_neck;sweaters_jumpers;14_24;column;grey;casual;autumn
50164;Jumper for boys with one breast pocket;https://acoolakids.ru/dzhempery-dlya-malchikov/dzhemper-dlya-malchikov-s-odnim-nagrudnym-karmanom-temno-goluboj-20150100017;male;0;t_shirt;tops;14_24;column;blue;casual;autumn
50165;Jumpers in a set of 2 pieces;https://acoolakids.ru/dzhempery-dlya-malchikov/dzhempery-v-nabore-iz-2-sht-cvetnoj-20150100016;male;0;blouses;tops;14_24;column;blue;casual;autumn
50166;Jumper for boys with stripes;https://acoolakids.ru/dzhempery-dlya-malchikov/dzhemper-dlya-malchikov-s-nashivkami-temno-goluboj-20150100012;male;0;blouses;tops;14_24;column;blue;casual;autumn
50167;Gloves for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/perchatki-dlya-malchikov-seryj-20136420016;male;0;gloves;accessories;14_24;column;grey;casual;autumn
50168;Jumper for boys with a contrast print and a bow;https://acoolakids.ru/dzhempery-dlya-malchikov/dzhemper-dlya-malchikov-s-kontrastnym-printom-i-bantikom-zheltyj-20150100011;male;0;turtleneck_roll_neck;sweaters_jumpers;14_24;column;yellow;casual;autumn
50169;Gloves for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/perchatki-dlya-malchikov-cvetnoj-20136420016;male;0;gloves;accessories;14_24;column;yellow;casual;autumn
50170;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-cvetnoj-20136400057;male;0;hats;accessories;14_24;column;blue;casual;autumn
50171;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-cvetnoj-20126400050;male;0;hats;accessories;14_24;column;blue;casual;autumn
50172;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-cvetnoj-20126400049;male;0;hats;accessories;14_24;column;grey;casual;autumn
50173;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-temno-bezhevyj-20126400048;male;0;hats;accessories;14_24;column;orange;casual;autumn
50174;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-haki-20126400046;male;0;hats;accessories;14_24;column;grey;casual;autumn
50175;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-seryj-20126400047;male;0;hats;accessories;14_24;column;grey;casual;autumn
50176;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-temno-goluboj-20126400047;male;0;hats;accessories;14_24;column;blue;casual;autumn
50177;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-temno-goluboj-20126400045;male;0;hats;accessories;14_24;column;blue;casual;autumn
50178;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-cvetnoj-20116400038;male;0;hats;accessories;14_24;column;grey;casual;autumn
50179;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-cvetnoj-20116400037;male;0;hats;accessories;14_24;column;grey;casual;autumn
50180;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-krasnyj-20116400036;male;0;hats;accessories;14_24;column;red;casual;autumn
50181;Cap for boys;https://acoolakids.ru/aksessuary-dlya-malchikov/shapka-dlya-malchikov-haki-20116400036;male;0;hats;accessories;14_24;column;brown;casual;autumn
50183;Children's collar;https://acoolakids.ru/aksessuary-dlya-malchikov/vorotnik-manishka-detskaya-cvetnoj-20106440033;male;0;scarves;accessories;14_24;column;yellow;casual;autumn
50185;Low shoes for girls sports;https://acoolakids.ru/obuv-dlya-devochek/polubotinki-dlya-devochek-sportivnye-seryj-20228040086;female;0;sneakers;shoes;14_24;column;grey;casual;autumn
50186;Shoes for girls with a bow;https://acoolakids.ru/obuv-dlya-devochek/tufli-dlya-devochek-s-bantikom-krem-20228010069;female;0;sandals;shoes;14_24;column;brown;creative;autumn
